timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
577859566,0,1720616874625384,0,593961951,246605305,30362,48950,0.11000001,0.2211676,0.12900001,0.252,0.59999996,1.13,85,22,0.27800003,-0.22500001,-0.164,-0.832,4.104106,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577988696,0,1720616874750384,0,593961949,246605301,30417,49006,0.115,0.22327454,0.12900001,0.252,0.59999996,1.13,85,22,0.28100002,-0.12200001,-0.252,-0.725,4.18162,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578106792,0,1720616874875384,0,593961949,246605298,30518,49107,0.12900001,0.40120143,0.12900001,0.25100002,0.59999996,1.13,85,21,0.172,-0.002,-0.172,-0.86600006,4.3041673,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578265050,0,1720616875000384,0,593961947,246605293,30552,49141,0.115,0.25221178,0.12900001,0.25100002,0.59999996,1.13,85,21,0.287,-0.141,-0.25,-0.59000003,4.230014,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578361658,0,1720616875125384,0,593961947,246605287,30564,49152,0.11800001,0.21887894,0.128,0.25100002,0.59999996,1.13,85,21,0.29000002,0.109000005,-0.26900002,-0.377,4.724308,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
578484060,0,1720616875250385,0,593961947,246605281,30597,49186,0.116000004,0.26869535,0.128,0.252,0.61,1.13,85,21,0.25100002,-0.065000005,-0.24300002,-0.42400002,4.615717,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578620874,0,1720616875375385,0,593961947,246605277,30585,49174,0.1,0.28589785,0.128,0.252,0.59999996,1.13,85,21,0.24400002,0.030000001,-0.24200001,-0.24400002,4.7186127,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578730506,0,1720616875500385,0,593961947,246605271,30584,49172,0.07300001,0.2343895,0.128,0.25100002,0.59999996,1.13,85,21,0.27600002,0.012,-0.27600002,-0.15200001,4.7407155,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578864712,0,1720616875625385,0,593961947,246605265,30566,49154,0.052,0.24101652,0.128,0.25100002,0.59999996,1.13,85,21,0.254,0.035,-0.252,-0.042000003,4.7943697,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
578984930,0,1720616875750385,0,593961947,246605260,30560,49148,0.051000003,0.26746228,0.127,0.25100002,0.59999996,1.13,85,21,0.246,-0.054,-0.24000001,-0.062000003,4.657774,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579125642,0,1720616875875385,0,593961947,246605255,30547,49136,0.051000003,0.22243488,0.127,0.25100002,0.59999996,1.13,85,20,0.282,0.057000004,-0.27600002,-0.024,4.81102,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579271502,0,1720616876000385,0,593961946,246605250,30538,49127,0.043,0.33422253,0.127,0.25100002,0.59999996,1.13,85,20,0.19800001,-0.042000003,-0.193,-0.015000001,4.714667,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579362696,0,1720616876125385,0,593961945,246605247,30528,49117,0.045,0.34333733,0.127,0.25100002,0.59999996,1.13,85,20,0.19800001,0.008,-0.19800001,-0.002,4.7334123,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579490150,0,1720616876250385,0,593961944,246605243,30511,49100,0.049000002,0.34777412,0.127,0.252,0.59999996,1.13,85,20,0.19900002,-0.042000003,-0.194,0.026,4.6178293,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579610152,0,1720616876375385,0,593961943,246605240,30500,49088,0.045,0.49750015,0.127,0.252,0.59999996,1.13,85,20,0.136,-0.037,-0.13100001,-0.014,4.558275,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579733120,0,1720616876500385,0,593961943,246605238,30463,49051,0.064,0.482661,0.126,0.252,0.59999996,1.13,85,20,0.13800001,0.002,-0.13800001,0.053000003,4.644897,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579862962,0,1720616876625385,0,593961941,246605235,30432,49021,0.086,0.61661017,0.126,0.252,0.59999996,1.13,85,20,0.108,-0.048,-0.097,0.07300001,4.4955573,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
579990660,0,1720616876750385,0,593961941,246605234,30404,48993,0.093,0.61661047,0.126,0.252,0.59999996,1.13,85,20,0.096,-0.007,-0.095000006,0.08800001,4.4955573,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580115542,0,1720616876875385,0,593961941,246605232,30368,48956,0.10300001,0.5846132,0.126,0.252,0.59999996,1.13,85,23,0.11400001,-0.024,-0.11100001,0.13700001,4.499684,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580263694,0,1720616877000385,0,593961940,246605231,30326,48915,0.117000006,0.58461374,0.125,0.25100002,0.59999996,1.13,85,23,0.096,-0.067,-0.07,0.16800001,4.499684,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580361662,0,1720616877125385,0,593961939,246605230,30293,48881,0.11400001,0.5846142,0.125,0.25100002,0.59999996,1.13,85,23,0.068,-0.021000002,-0.065000005,0.15100001,4.499684,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580483908,0,1720616877250385,0,593961938,246605227,30263,48851,0.101,0.49141613,0.125,0.25100002,0.59999996,1.13,85,23,0.13700001,-0.086,-0.106000006,0.15100001,4.2248755,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580609664,0,1720616877375385,0,593961938,246605224,30217,48806,0.09900001,0.4049183,0.125,0.25100002,0.59999996,1.13,85,23,0.155,0.006,-0.155,0.21200001,4.5370026,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580725750,0,1720616877500385,0,593961938,246605221,30173,48762,0.10300001,0.39377123,0.125,0.25,0.59999996,1.13,85,23,0.157,-0.07300001,-0.13900001,0.20600002,4.37738,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580859658,0,1720616877625385,0,593961938,246605218,30117,48706,0.11800001,0.39377224,0.125,0.25,0.59999996,1.13,85,23,0.094000004,0.001,-0.094000004,0.25500003,4.37738,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
580984754,0,1720616877750385,0,593961937,246605217,30066,48655,0.12900001,0.39377332,0.125,0.25100002,0.59999996,1.13,85,23,0.064,-0.051000003,-0.038000003,0.23300001,4.37738,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581104930,0,1720616877875385,0,593961937,246605219,30016,48604,0.127,0.39377436,0.125,0.25100002,0.59999996,1.13,85,21,0.063,-0.029000001,0.056,0.19800001,4.37738,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581260544,0,1720616878000385,0,593961937,246605220,29966,48554,0.12200001,0.39377543,0.125,0.25100002,0.59999996,1.13,85,21,0.080000006,0.030000001,0.074,0.23900001,4.37738,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581359610,0,1720616878125385,0,593961937,246605223,29911,48499,0.117000006,0.56744736,0.124000005,0.25100002,0.59999996,1.13,85,21,0.123,0.024,0.12100001,0.291,3.4009855,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581486642,0,1720616878250385,0,593961939,246605225,29865,48453,0.102000006,0.359767,0.124000005,0.25100002,0.59999996,1.13,85,21,0.16900001,0.128,0.11000001,0.25500003,1.4825845,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581606344,0,1720616878375385,0,593961939,246605229,29769,48357,0.116000004,0.39197582,0.124000005,0.25100002,0.59999996,1.13,85,21,0.165,0.047000002,0.158,0.425,1.3908938,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581726146,0,1720616878500385,0,593961941,246605232,29729,48317,0.104,0.44633615,0.124000005,0.25100002,0.59999996,1.13,85,21,0.14500001,0.095000006,0.11000001,0.25800002,1.1580869,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581856076,0,1720616878625385,0,593961943,246605232,29662,48251,0.104,0.23768033,0.124000005,0.25100002,0.59999996,1.13,85,21,0.21900001,0.215,0.041,0.36200002,0.40361506,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
581982180,0,1720616878750385,0,593961944,246605235,29611,48199,0.113000005,0.45948392,0.123,0.25100002,0.59999996,1.13,85,21,0.134,0.093,0.097,0.30900002,0.4889409,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582114846,0,1720616878875385,0,593961945,246605238,29530,48118,0.119,0.51207274,0.123,0.25100002,0.59999996,1.13,85,26,0.12200001,0.049000002,0.112,0.42800003,0.78767055,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582261802,0,1720616879000385,0,593961946,246605237,29413,48002,0.117000006,0.5120749,0.123,0.25100002,0.59999996,1.13,85,26,0.066,0.060000002,-0.028,0.652,0.78767055,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582362336,0,1720616879125385,0,593961946,246605238,29323,47911,0.124000005,0.5120766,0.123,0.25100002,0.59999996,1.13,85,26,0.027,-0.012,0.024,0.49800003,0.78767055,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582487258,0,1720616879250385,0,593961946,246605240,29283,47872,0.125,0.4524321,0.123,0.25100002,0.59999996,1.13,85,26,0.125,-0.059000004,0.11000001,0.29200003,1.5044748,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582611682,0,1720616879375385,0,593961945,246605241,29204,47792,0.127,0.55282307,0.123,0.25100002,0.59999996,1.13,85,26,0.102000006,-0.101,0.013,0.41700003,2.1089396,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582729670,0,1720616879500385,0,593961946,246605240,29149,47737,0.12100001,0.55282414,0.12200001,0.25100002,0.59999996,1.13,85,26,0.045,0.017,-0.042000003,0.337,2.1089396,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582862822,0,1720616879625385,0,593961945,246605241,29086,47675,0.12200001,0.34467074,0.12200001,0.25100002,0.59999996,1.13,85,26,0.14400001,-0.10300001,0.102000006,0.34,2.2905579,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
582988864,0,1720616879750385,0,593961945,246605243,29047,47636,0.124000005,0.3446718,0.12200001,0.25,0.59999996,1.13,85,26,0.074,-0.072000004,0.021000002,0.21800001,2.2905579,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583112682,0,1720616879875385,0,593961944,246605243,29000,47588,0.11800001,0.34467304,0.12200001,0.25,0.59999996,1.13,85,22,0.087000005,-0.085,0.018000001,0.21900001,2.2905579,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583280708,0,1720616880000385,0,593961945,246605243,28943,47531,0.124000005,0.3446746,0.12200001,0.25,0.59999996,1.13,85,22,0.011000001,0.002,0.011000001,0.32200003,2.2905579,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583363726,0,1720616880125385,0,593961944,246605243,28881,47469,0.125,0.34467632,0.12200001,0.25,0.59999996,1.13,85,22,0.09,-0.09,0.004,0.33800003,2.2905579,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583484750,0,1720616880250385,0,593961943,246605243,28798,47386,0.124000005,0.37607604,0.12200001,0.25,0.59999996,1.13,85,22,0.143,-0.143,0.011000001,0.43100002,2.642744,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583608838,0,1720616880375385,0,593961941,246605244,28753,47342,0.120000005,0.48752683,0.12200001,0.24900001,0.59999996,1.13,85,22,0.10300001,-0.09,0.051000003,0.29700002,2.6357582,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583734798,0,1720616880500385,0,593961941,246605244,28718,47306,0.12100001,0.48752767,0.12200001,0.24900001,0.59999996,1.13,85,22,0.083000004,-0.081,-0.019000001,0.21900001,2.6357582,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583860172,0,1720616880625385,0,593961941,246605244,28701,47289,0.115,0.48752803,0.12200001,0.24900001,0.59999996,1.13,85,22,0.060000002,-0.058000002,0.017,0.080000006,2.6357582,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
583983866,0,1720616880750385,0,593961940,246605246,28685,47273,0.087000005,0.40833375,0.12200001,0.24800001,0.59999996,1.13,85,22,0.12200001,-0.11000001,0.054,0.049000002,2.664097,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584108012,0,1720616880875385,0,593961939,246605247,28679,47268,0.082,0.40833408,0.12200001,0.24800001,0.59999996,1.13,85,20,0.057000004,-0.035,0.045,-0.041,2.664097,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584268610,0,1720616881000385,0,593961939,246605249,28642,47230,0.109000005,0.4083346,0.12200001,0.24800001,0.59999996,1.13,85,20,0.074,0.002,0.074,0.133,2.664097,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584361036,0,1720616881125385,0,593961937,246605250,28555,47143,0.125,0.4406452,0.12200001,0.24800001,0.59999996,1.13,85,20,0.1,-0.094000004,0.034,0.416,2.726133,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584488742,0,1720616881250385,0,593961937,246605253,28526,47114,0.097,0.31061903,0.12200001,0.24700001,0.59999996,1.13,85,20,0.17500001,-0.07700001,0.157,0.18300001,2.261003,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584606684,0,1720616881375385,0,593961935,246605255,28514,47103,0.071,0.38526326,0.12100001,0.24700001,0.59999996,1.13,85,20,0.13700001,-0.057000004,0.125,0.054,2.1569228,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584735674,0,1720616881500385,0,593961935,246605255,28520,47108,0.062000003,0.44456694,0.12100001,0.246,0.59999996,1.13,85,20,0.126,-0.116000004,-0.048,-0.059000004,2.7485428,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584859666,0,1720616881625385,0,593961935,246605250,28519,47107,0.053000003,0.23199683,0.12100001,0.246,0.59999996,1.13,85,20,0.28800002,-0.052,-0.28300002,-0.072000004,4.148199,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
584986096,0,1720616881750385,0,593961935,246605231,28533,47121,0.060000002,0.076015025,0.12100001,0.246,0.59999996,1.13,85,20,0.85300004,0.021000002,-0.85300004,-0.15100001,4.680343,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585106014,0,1720616881875385,0,593961935,246605201,28525,47113,0.060000002,0.049049336,0.12100001,0.246,0.59999996,1.13,85,23,1.3470001,0.026,-1.3470001,-0.105000004,4.71661,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585263564,0,1720616882000385,0,593961939,246605157,28533,47121,0.060000002,0.031551015,0.12100001,0.246,0.59999996,1.13,85,23,2.0370002,0.27,-2.019,-0.119,4.807728,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585352608,0,1720616882125385,0,593961943,246605097,28531,47119,0.061000004,0.023839975,0.12200001,0.24700001,0.59999996,1.13,85,23,2.739,0.316,-2.72,-0.07700001,4.820787,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585483742,0,1720616882250385,0,593961949,246605025,28530,47118,0.061000004,0.020351237,0.12200001,0.24700001,0.59999996,1.13,85,23,3.315,0.514,-3.275,-0.058000002,4.848343,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585604788,0,1720616882375385,0,593961956,246604940,28534,47123,0.060000002,0.016246049,0.12200001,0.24700001,0.59999996,1.13,85,23,3.897,0.588,-3.8530002,-0.097,4.8579044,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585733426,0,1720616882500385,0,593961965,246604848,28503,47091,0.055000003,0.01502327,0.12200001,0.24800001,0.59999996,1.13,85,23,4.2380004,0.76400006,-4.169,0.067,4.877609,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585862820,0,1720616882625385,0,593961976,246604744,28501,47090,0.056,0.013673607,0.12200001,0.24800001,0.59999996,1.13,85,23,4.8170004,0.97,-4.7180004,0.040000003,4.8988194,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
585984816,0,1720616882750385,0,593961987,246604629,28555,47144,0.057000004,0.012486259,0.12200001,0.24800001,0.59999996,1.13,85,23,5.2910004,0.93500006,-5.208,-0.37,4.893838,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
586104132,0,1720616882875385,0,593962000,246604508,28616,47204,0.054,0.011368027,0.12100001,0.24700001,0.59999996,1.13,85,23,5.611,1.075,-5.5070004,-0.47300002,4.900377,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
586280286,0,1720616883000385,0,593962013,246604380,28662,47250,0.054,0.010282083,0.12100001,0.24700001,0.59999996,1.13,85,23,5.9010005,1.1830001,-5.781,-0.40500003,4.9084597,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
586359702,0,1720616883125385,0,593962027,246604244,28752,47341,0.055000003,0.01069625,0.12100001,0.24800001,0.59999996,1.13,85,23,6.2890005,1.1550001,-6.182,-0.61,4.902425,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
586486772,0,1720616883250385,0,593962040,246604112,28804,47392,0.052,0.010033723,0.12100001,0.24700001,0.61,1.13,85,23,6.1150002,1.189,-5.999,-0.47300002,4.90562,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
586596676,0,1720616883375385,0,593962052,246603986,28922,47511,0.067,0.012354487,0.12100001,0.24700001,0.61,1.13,85,23,5.8100004,1.054,-5.7130003,-0.81000006,4.9008875,0,nan,0.0,0.0,0.0,0,4,1,1,1,21,0
586735916,0,1720616883500385,0,593962060,246603869,29023,47612,0.063,0.012229347,0.12100001,0.246,0.63,1.14,85,23,5.333,0.69000006,-5.288,-0.8880001,4.869566,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
586860448,0,1720616883625385,0,593962069,246603767,29093,47681,0.067,0.01434905,0.12200001,0.245,0.59999996,1.13,85,23,4.6870003,0.754,-4.6260004,-0.73700005,4.8715,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
586986688,0,1720616883750385,0,593962074,246603685,29197,47785,0.063,0.017923832,0.12200001,0.24400002,0.59999996,1.13,85,23,3.782,0.347,-3.7660003,-0.84700006,4.8442197,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587099656,0,1720616883875385,0,593962076,246603617,29307,47896,0.065000005,0.022496248,0.12200001,0.24400002,0.59999996,1.13,85,23,3.1000001,0.21700001,-3.0930002,-0.89800006,4.819769,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587267672,0,1720616884000385,0,593962078,246603563,29405,47993,0.061000004,0.027671846,0.12200001,0.24300002,0.59999996,1.13,85,23,2.473,0.13900001,-2.469,-0.86300004,4.799139,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587356080,0,1720616884125385,0,593962076,246603524,29465,48053,0.061000004,0.045556758,0.12200001,0.24200001,0.59999996,1.13,85,23,1.728,-0.17500001,-1.7190001,-0.72300005,4.7481174,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587481890,0,1720616884250385,0,593962076,246603498,29578,48166,0.076000005,0.059923608,0.123,0.24200001,0.59999996,1.13,85,23,1.251,-0.047000002,-1.25,-0.906,4.7213607,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587596546,0,1720616884375385,0,593962074,246603479,29648,48237,0.07300001,0.09020123,0.123,0.24100001,0.59999996,1.13,85,23,0.88600004,-0.31800002,-0.827,-0.74600005,4.6062355,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
587727150,0,1720616884500385,0,593962071,246603470,29747,48336,0.09,0.13997574,0.123,0.24100001,0.65,1.1899999,85,23,0.518,-0.29900002,-0.423,-0.83400005,4.4567604,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587854728,0,1720616884625386,0,593962067,246603464,29811,48400,0.093,0.1251305,0.123,0.24000001,0.59999996,1.13,85,23,0.48800004,-0.397,-0.284,-0.66700006,4.0709047,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
587987370,0,1720616884750386,0,593962066,246603461,29912,48501,0.126,0.37886193,0.123,0.24000001,0.59999996,1.13,85,23,0.20300001,-0.12100001,-0.162,-0.82600003,4.070816,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
588097272,0,1720616884875386,0,593962061,246603461,29983,48571,0.132,0.15465921,0.123,0.24000001,0.65999997,1.14,85,22,0.38200003,-0.38200003,0.003,-0.698,3.2675483,0,nan,0.0,0.0,0.0,0,4,1,1,1,20,0
588265656,0,1720616885000386,0,593962059,246603461,30063,48651,0.14600001,0.36252546,0.123,0.24000001,0.65999997,1.14,85,22,0.192,-0.192,-0.001,-0.72800004,3.2489903,0,nan,0.0,0.0,0.0,0,4,1,1,1,20,0
588351830,0,1720616885125386,0,593962055,246603463,30129,48718,0.13100001,0.2038274,0.123,0.24000001,0.65999997,1.14,85,22,0.27600002,-0.275,0.029000001,-0.637,3.0880136,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
588478248,0,1720616885250386,0,593962053,246603462,30218,48807,0.135,0.25171068,0.123,0.24000001,0.61,1.13,85,22,0.238,-0.23500001,-0.037,-0.711,3.1715975,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
588595836,0,1720616885375386,0,593962049,246603461,30288,48877,0.124000005,0.18667902,0.123,0.24000001,0.61,1.13,85,22,0.32000002,-0.316,-0.053000003,-0.605,3.2599647,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
588728378,0,1720616885500386,0,593962045,246603458,30383,48971,0.104,0.15447891,0.123,0.24000001,0.61,1.13,85,22,0.46100003,-0.441,-0.134,-0.702,3.3644662,0,nan,0.0,0.0,0.0,0,4,1,1,1,21,0
588853738,0,1720616885625386,0,593962033,246603454,30465,49053,0.08800001,0.055739705,0.123,0.23900001,0.63,1.13,85,22,1.079,-1.0600001,-0.20300001,-0.69000006,3.3350308,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
588979858,0,1720616885750386,0,593962017,246603447,30564,49153,0.094000004,0.055099867,0.124000005,0.23900001,0.61,1.13,85,22,1.4330001,-1.3920001,-0.34,-0.78400004,3.3585103,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
589096666,0,1720616885875386,0,593961994,246603435,30645,49234,0.094000004,0.038570203,0.124000005,0.24000001,0.61,1.13,85,20,2.0770001,-2.0040002,-0.545,-0.711,3.391028,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589258804,0,1720616886000386,0,593961962,246603423,30719,49307,0.095000006,0.027285954,0.124000005,0.24000001,0.61,1.13,85,20,2.8960001,-2.835,-0.595,-0.689,3.3625143,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589350882,0,1720616886125386,0,593961923,246603405,30786,49374,0.08800001,0.021669658,0.125,0.24000001,0.61,1.13,85,20,3.3920002,-3.301,-0.78400004,-0.61,3.370167,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589477694,0,1720616886250386,0,593961878,246603389,30840,49428,0.089,0.018343935,0.125,0.24000001,0.59999996,1.13,85,20,4.1870003,-4.104,-0.832,-0.58000004,3.3533225,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589601204,0,1720616886375386,0,593961827,246603372,30916,49505,0.079,0.013775883,0.125,0.24000001,0.59999996,1.13,85,20,4.566,-4.498,-0.781,-0.65800005,3.3273964,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589727688,0,1720616886500386,0,593961770,246603347,30968,49556,0.083000004,0.014439458,0.125,0.24000001,0.59999996,1.13,85,20,5.0030003,-4.8780003,-1.113,-0.528,3.3465996,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589854284,0,1720616886625386,0,593961711,246603329,31049,49638,0.095000006,0.013509023,0.126,0.24000001,0.59999996,1.13,85,20,5.3820004,-5.314,-0.85300004,-0.66200006,3.3211644,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
589977244,0,1720616886750386,0,593961649,246603305,31092,49681,0.093,0.013244606,0.126,0.24000001,0.59999996,1.13,85,20,5.5460005,-5.438,-1.0860001,-0.536,3.330532,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
590102656,0,1720616886875386,0,593961583,246603283,31156,49745,0.08800001,0.011668921,0.126,0.24000001,0.59999996,1.13,85,28,5.9110003,-5.8170004,-1.052,-0.555,3.3245928,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
590271172,0,1720616887000386,0,593961516,246603259,31183,49771,0.078,0.010914242,0.126,0.24000001,0.61,1.13,85,28,6.0940003,-5.985,-1.148,-0.42400002,3.3283274,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
590351314,0,1720616887125386,0,593961444,246603234,31239,49828,0.080000006,0.009552885,0.126,0.24000001,0.61,1.13,85,28,6.4480004,-6.3500004,-1.12,-0.47800002,3.3209236,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
590476668,0,1720616887250386,0,593961370,246603206,31270,49859,0.081,0.009467014,0.127,0.24000001,0.59999996,1.13,85,28,6.7260003,-6.602,-1.286,-0.36900002,3.3282418,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
590601474,0,1720616887375386,0,593961293,246603177,31320,49908,0.078,0.009110269,0.127,0.24100001,0.59999996,1.13,85,28,6.952,-6.8370004,-1.2620001,-0.41200003,3.3258874,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
590728334,0,1720616887500386,0,593961216,246603144,31359,49948,0.071,0.008225911,0.127,0.24100001,0.65,1.1899999,85,28,7.0390005,-6.8740005,-1.5150001,-0.40800002,3.3459125,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
